antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02194672474451332,0.08599988831183336,0.01563634332942425,0.712468193384224,8.284524635669674,1.0,0.013748927452585553,3.1787791494995536,0.8990236382322713,0.16938898971566851,0.6854138167612451,0.4471431876012029,2,1
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03043502540905791,0.06405316356732005,0.0161389400792986,0.5302752293577983,8.278673524071571,1.0,0.014189480418596672,1.9925430697492603,0.9068063770498273,0.20598717034925162,0.4981287906986929,0.39111843420810577,2,1
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.06405316356732005,0.03043502540905791,0.0161389400792986,0.25196163905841323,8.27867352407157,1.0,0.014189480418596672,1.2961433867783339,0.9393778232899225,0.20598717034925162,0.22848042107009597,0.39111843420810577,1,2
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.03088177807561289,0.06315965823421009,0.0161389400792986,0.5226039783001809,8.274331953511352,1.0,0.014188457530378168,1.9623966249866738,0.9071590048543399,0.20716845878136203,0.4904190176097603,0.38906503070623544,2,1
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",0.06315965823421009,0.03088177807561289,0.0161389400792986,0.25552608311229,8.274331953511352,1.0,0.014188457530378168,1.301749060565893,0.9384142447688494,0.20716845878136203,0.23180278727047238,0.38906503070623544,1,2
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04026358407326744,0.06505835706706875,0.02166750432791646,0.5381414701803051,8.27167322447959,1.0,0.019048021698477885,2.024303076740671,0.9159863698695055,0.2590120160213618,0.5060028256193241,0.43559434024036714,2,1
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.06505835706706875,0.04026358407326744,0.02166750432791646,0.33304721030042916,8.27167322447959,1.0,0.019048021698477885,1.438987032888859,0.9402784465761151,0.2590120160213618,0.30506670515825585,0.43559434024036714,1,2
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG BLACK SKULL.'})",0.05986485731836712,0.03238956832523594,0.016027251912659853,0.26772388059701496,8.265744016984046,1.0,0.014088255026266101,1.3213737359940727,0.9349919126922611,0.21025641025641026,0.24321183874015972,0.38127573340195575,1,2
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.03238956832523594,0.05986485731836712,0.016027251912659853,0.4948275862068965,8.265744016984044,1.0,0.014088255026266101,1.8610183711786588,0.9084428262350215,0.21025641025641026,0.46265979128048085,0.38127573340195575,2,1
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.03775060032389568,0.06751549673312113,0.02105321941140336,0.5576923076923077,8.26021187249475,1.0,0.01850446887856202,2.1082258334729436,0.9134198787670178,0.25,0.5256675143038779,0.4347601323407775,2,1
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.06751549673312113,0.03775060032389568,0.02105321941140336,0.3118279569892473,8.26021187249475,1.0,0.01850446887856202,1.398268658904339,0.9425762325448845,0.25,0.28482985466928507,0.4347601323407775,1,2
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.03238956832523594,0.06751549673312113,0.018037638912157258,0.5568965517241379,8.248425601095233,1.0,0.015850841117707588,2.1044397349991817,0.9081803109411912,0.2203274215552524,0.524814142515519,0.41202974815321863,2,1
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG BAROQUE BLACK WHITE'})",0.06751549673312113,0.03238956832523594,0.018037638912157258,0.2671629445822994,8.248425601095233,1.0,0.015850841117707588,1.3203623159083404,0.942390720306505,0.2203274215552524,0.2426321260827169,0.41202974815321863,1,2
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG VINTAGE DOILY'}),0.04791422348802144,0.0389233260736025,0.015357122912827386,0.32051282051282054,8.234466394437701,1.0,0.013492141968439663,1.414414727665264,0.9227731831778989,0.21484375,0.2929937871541591,0.3575304418202553,1,1
frozenset({'JUMBO BAG VINTAGE DOILY'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.0389233260736025,0.04791422348802144,0.015357122912827386,0.3945480631276901,8.2344663944377,1.0,0.013492141968439663,1.5725208204475096,0.9141406159209761,0.21484375,0.36407837212901323,0.3575304418202553,1,1
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG BAROQUE BLACK WHITE'})",0.06505835706706875,0.03238956832523594,0.017311665829005417,0.26609442060085836,8.215435844309605,1.0,0.015204453727653996,1.3184399449135675,0.9393932971356563,0.21602787456445988,0.24152783457607035,0.40028858961077396,1,2
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03238956832523594,0.06505835706706875,0.017311665829005417,0.5344827586206896,8.215435844309603,1.0,0.015204453727653996,2.008393158892963,0.9076771847778127,0.21602787456445988,0.5020895208828509,0.40028858961077396,2,1
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.036577874574188866,0.06505835706706875,0.01954542916178031,0.534351145038168,8.213412836221867,1.0,0.017165732736978277,2.0078254954789183,0.911592030737637,0.23809523809523808,0.5019487489068496,0.4173901647937621,1,1
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.06505835706706875,0.036577874574188866,0.01954542916178031,0.30042918454935624,8.213412836221865,1.0,0.017165732736978277,1.3771616884921105,0.939361230097104,0.23809523809523808,0.27386885043619996,0.4173901647937621,1,1
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.025967498743508125,0.08599988831183336,0.01831685932875412,0.7053763440860216,8.20206116464181,1.0,0.016083657337074748,3.102263152810201,0.901488836869793,0.19558735837805608,0.6776546828098239,0.45918167853651726,2,1
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.026916848159937456,0.07108951806556095,0.01563634332942425,0.5809128630705395,8.171568451692185,1.0,0.013722837565890414,2.216509169764355,0.9019007993441279,0.18983050847457628,0.5488401249852201,0.40043286515663656,2,1
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.036298654157592,0.06315965823421009,0.018651923828670352,0.5138461538461538,8.135670271373188,1.0,0.016359313237715053,1.9270450067967198,0.9101206522459515,0.23082239115411196,0.4810707604269836,0.40458001768346596,2,1
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",0.06315965823421009,0.036298654157592,0.018651923828670352,0.29531388152077803,8.135670271373188,1.0,0.016359313237715053,1.3675611319294396,0.9362155517291598,0.23082239115411196,0.26877126246697414,0.40458001768346596,1,2
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.028089573909644273,0.0714245825654772,0.016250628245937343,0.5785288270377734,8.099855907557004,1.0,0.014244342154998882,2.203176580045118,0.9018742778252976,0.19517102615694165,0.5461099173541862,0.40302516410528233,1,1
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG BLACK SKULL.'}),0.03088177807561289,0.07025185681577037,0.017535042162282907,0.5678119349005425,8.082518535980933,1.0,0.015365539910698552,2.1512582559869413,0.9041994760289482,0.20975283901135605,0.535155764205899,0.4087072393103666,2,1
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.05109733623722566,0.06572848606690121,0.02708438040989557,0.5300546448087432,8.064306308063012,1.0,0.023725829856971317,1.9880428726715942,0.9231682101461937,0.30180460485376476,0.49699273906695546,0.4710596078759094,1,1
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.06572848606690121,0.05109733623722566,0.02708438040989557,0.4120645709430756,8.06430630806301,1.0,0.023725829856971317,1.613957276371077,0.937625476796421,0.30180460485376476,0.38040491242217833,0.4710596078759094,1,1
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG ALPHABET'}),0.05372200815323616,0.04931032557100575,0.021332439828000222,0.3970893970893971,8.052865043805022,1.0,0.018683390115635922,1.57683356344947,0.9255426008691501,0.2611073137388926,0.3658176594031858,0.4148527393148005,1,1
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG APPLES'}),0.04931032557100575,0.05372200815323616,0.021332439828000222,0.4326160815402038,8.05286504380502,1.0,0.018683390115635922,1.6677913508995856,0.9212476134708499,0.2611073137388926,0.4004046132865406,0.4148527393148005,1,1
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02485061707712068,0.08599988831183336,0.017199977662366674,0.6921348314606741,8.04808988764045,1.0,0.015062827369254156,2.9688324795710517,0.8980643683426869,0.18366129994036975,0.6631672528237484,0.4460674157303371,2,1
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.0352934606578433,0.05584408331937231,0.015859719662701735,0.44936708860759494,8.046816455696202,1.0,0.013888788705096146,1.7146739636268868,0.9077654348667985,0.21068249258160238,0.4167987493757735,0.36668354430379746,2,1
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG BLACK SKULL.'})",0.05584408331937231,0.0352934606578433,0.015859719662701735,0.284,8.046816455696202,1.0,0.013888788705096146,1.3473555018745205,0.9275239774841156,0.21068249258160238,0.25780538350217075,0.36668354430379746,1,2
frozenset({'JUMBO BAG TOYS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.029150611492712347,0.06751549673312113,0.015748031496062992,0.5402298850574713,8.001568694560907,1.0,0.013779913481058288,2.0281537946054615,0.901297890698144,0.19461697722567287,0.5069407445037811,0.3867402527024329,1,1
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG BLACK SKULL.'})",0.06315965823421009,0.0352934606578433,0.017814262578879768,0.28205128205128205,7.991601752677703,1.0,0.015585139665827846,1.3436983940837182,0.9338503056314216,0.22091412742382274,0.2557853723700323,0.39339905874716,1,2
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.0352934606578433,0.06315965823421009,0.017814262578879768,0.504746835443038,7.991601752677702,1.0,0.015585139665827846,1.891639284332202,0.9068754111301146,0.22091412742382274,0.47135798654497385,0.39339905874716,2,1
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.047635003071424584,0.06578433015022059,0.025018149327078795,0.5252051582649472,7.983742588328021,1.0,0.02188451255832143,1.967619670078671,0.9184981215131766,0.28300694883133287,0.49177169998508036,0.45275538049070785,1,1
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.06578433015022059,0.047635003071424584,0.025018149327078795,0.38030560271646857,7.983742588328021,1.0,0.02188451255832143,1.5368300909340575,0.9363420984090928,0.28300694883133287,0.3493099816960128,0.45275538049070785,1,1
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.06578433015022059,0.03909085832356062,0.020494778578209638,0.31154499151103565,7.969765947125879,1.0,0.017923212648397028,1.3957471872932745,0.9361069708282848,0.24288550628722697,0.2835378719700189,0.41791535289837495,1,1
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03909085832356062,0.06578433015022059,0.020494778578209638,0.5242857142857142,7.969765947125878,1.0,0.017923212648397028,1.9638167234079447,0.9101024882307419,0.24288550628722697,0.4907875118485436,0.41791535289837495,1,1
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG BLACK SKULL.'}),0.026916848159937456,0.07025185681577037,0.015022058412911153,0.558091286307054,7.944149971303987,1.0,0.013131099850047394,2.1039371127455335,0.8983006298901824,0.18286879673691367,0.5247006224938684,0.38596138242220746,2,1
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.036298654157592,0.0714245825654772,0.020494778578209638,0.5646153846153847,7.9050568352679385,1.0,0.017902162357315007,2.132770393400848,0.9063997881679418,0.234955185659411,0.5311262744952908,0.4257791543874422,1,1
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.0714245825654772,0.036298654157592,0.020494778578209638,0.28694292415949957,7.905056835267937,1.0,0.017902162357315007,1.3515066023382016,0.9406868621851197,0.234955185659411,0.2600850056744602,0.4257791543874422,1,1
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.0352934606578433,0.07108951806556095,0.019824649578377172,0.5617088607594938,7.901430141099965,1.0,0.017315654469345257,2.1193914244857965,0.9053951611259453,0.22903225806451621,0.5281664404004001,0.4202888372925513,2,1
frozenset({'LUNCH BAG SUKI DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG BLACK SKULL.'})",0.07108951806556095,0.0352934606578433,0.019824649578377172,0.27886881382560885,7.901430141099965,1.0,0.017315654469345257,1.3377684363644504,0.940285043191698,0.22903225806451621,0.25248647462663837,0.4202888372925513,1,2
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02367789132741386,0.08599988831183336,0.016027251912659853,0.6768867924528302,7.870786878216124,1.0,0.013990955903042534,2.828730272669947,0.8941187467128345,0.17113893858079907,0.6464844988362456,0.4316252144082333,2,1
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.03021164907578042,0.06751549673312113,0.016027251912659853,0.5304990757855823,7.857441646064865,1.0,0.013987497418181798,1.9861185679818172,0.8999201852632863,0.19617224880382775,0.49650538687821427,0.38394267271495824,2,1
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.036298654157592,0.06405316356732005,0.018261015245434747,0.5030769230769231,7.85405271276239,1.0,0.015935971613404924,1.8834843457623591,0.9055473478031961,0.2224489795918367,0.4690691206168533,0.39408423311649116,2,1
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",0.06405316356732005,0.036298654157592,0.018261015245434747,0.2850915431560592,7.854052712762389,1.0,0.015935971613404924,1.3480066386356608,0.9324003926634699,0.2224489795918367,0.25816389078608987,0.39408423311649116,1,2
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.03021164907578042,0.06578433015022059,0.015580499246104875,0.5157116451016637,7.839429905632844,1.0,0.01359304614892113,1.9290483869798885,0.8996186673832649,0.19375,0.4816096855063358,0.3762768751824108,2,1
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02948567599262858,0.06751549673312113,0.015524655162785502,0.5265151515151516,7.798434092788932,1.0,0.013533915101631318,1.9694072708996486,0.8982547778452534,0.19054146675805345,0.4922330110301724,0.3782286262124972,2,1
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.03311554140838778,0.07108951806556095,0.01831685932875412,0.5531197301854975,7.780608804738182,1.0,0.015962691449551702,2.0786562859891413,0.9013231573490506,0.21326397919375817,0.5189199836739031,0.40538940162063564,2,1
frozenset({'LUNCH BAG SUKI DESIGN'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",0.07108951806556095,0.03311554140838778,0.01831685932875412,0.2576590730557738,7.780608804738181,1.0,0.015962691449551702,1.302480334166267,0.9381693607275137,0.21326397919375817,0.23223408924625974,0.40538940162063564,1,2
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG BLACK SKULL.'}),0.036298654157592,0.07025185681577037,0.019824649578377172,0.5461538461538463,7.774226488932373,1.0,0.017274601723892852,2.0485976036262694,0.9041907468453301,0.22858982614294915,0.5118611882441544,0.4141739024091966,2,1
frozenset({'LUNCH BAG BLACK SKULL.'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",0.07025185681577037,0.036298654157592,0.019824649578377172,0.28219395866454694,7.7742264889323724,1.0,0.017274601723892852,1.3425651086043737,0.9372106263625359,0.22858982614294915,0.2551571662401369,0.4141739024091966,1,2
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG BLACK SKULL.'}),0.029038923326073603,0.07025185681577037,0.015859719662701735,0.5461538461538461,7.774226488932371,1.0,0.013819681379114278,2.0485976036262685,0.8974302477891447,0.1900937081659973,0.5118611882441542,0.38595450654274177,2,1
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.0352934606578433,0.06405316356732005,0.017535042162282907,0.4968354430379747,7.756610530497832,1.0,0.015274384353909294,1.8601207566838167,0.9029457907399043,0.21433447098976108,0.4624004939427812,0.3852965358171565,2,1
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG BLACK SKULL.'})",0.06405316356732005,0.0352934606578433,0.017535042162282907,0.27375762859633823,7.756610530497831,1.0,0.015274384353909294,1.3283534221193922,0.9306914400376997,0.21433447098976108,0.24718829842400167,0.3852965358171565,1,2
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG APPLES'}),0.04791422348802144,0.05372200815323616,0.019880493661696544,0.41491841491841497,7.7234345695884175,1.0,0.017306445356817076,1.6173436593715607,0.9143335040244213,0.24316939890710387,0.3817022163437036,0.3924903924903925,1,1
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.05372200815323616,0.04791422348802144,0.019880493661696544,0.37006237006237014,7.7234345695884175,1.0,0.017306445356817076,1.5113968927467385,0.9199452292778023,0.24316939890710387,0.33836042352670903,0.3924903924903925,1,1
frozenset({'RECYCLING BAG RETROSPOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.041436309822974256,0.047635003071424584,0.01518959066286927,0.36657681940700804,7.69553470705896,1.0,0.01321577191718339,1.5035209100446871,0.9076647932694779,0.20559334845049126,0.3348945177155678,0.34272568989107727,1,1
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'RECYCLING BAG RETROSPOT'}),0.047635003071424584,0.041436309822974256,0.01518959066286927,0.3188745603751465,7.69553470705896,1.0,0.01321577191718339,1.4073232835129137,0.9135725446505563,0.20559334845049126,0.289431211921803,0.34272568989107727,1,1
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.029876584575864187,0.08599988831183336,0.019768805495057797,0.6616822429906541,7.693989561840028,1.0,0.017199422558394434,2.7016025400727575,0.8968224079010187,0.20569436374201044,0.6298493264027399,0.445776186430392,2,1
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG BAROQUE BLACK WHITE'}),0.04573630423856592,0.051320712570503156,0.018037638912157258,0.39438339438339437,7.684682745618545,1.0,0.01569041918829273,1.5664684201708827,0.9115625108706994,0.2282685512367491,0.3616213470228069,0.37292619120693116,2,1
frozenset({'JUMBO BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.051320712570503156,0.04573630423856592,0.018037638912157258,0.3514689880304679,7.684682745618545,1.0,0.01569041918829273,1.4714233832294596,0.9169284309959096,0.2282685512367491,0.3203859532222372,0.37292619120693116,1,2
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.06578433015022059,0.0379181325738538,0.019154520578544703,0.29117147707979624,7.678950869024907,1.0,0.01666010162662647,1.3572843590754493,0.9310204325618106,0.22655217965653898,0.2632347132614297,0.39816305812752695,1,1
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0379181325738538,0.06578433015022059,0.019154520578544703,0.5051546391752577,7.678950869024906,1.0,0.01666010162662647,1.8878941661547626,0.9040539131835691,0.22655217965653898,0.4703092906755538,0.39816305812752695,1,1
frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.06578433015022059,0.04573630423856592,0.023007762327581394,0.34974533106960953,7.646995901664833,1.0,0.019999030189700638,1.4675230203746337,0.9304379291353251,0.2599369085173502,0.31857968419145,0.42639891706105626,1,2
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.04573630423856592,0.06578433015022059,0.023007762327581394,0.503052503052503,7.646995901664831,1.0,0.019999030189700638,1.8799081906805144,0.9108904562561361,0.2599369085173502,0.46805912918651277,0.42639891706105626,2,1
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.044563578488859105,0.0714245825654772,0.024292176243926957,0.5451127819548873,7.6320051496998955,1.0,0.021109241252736315,2.0413310829552325,0.9095035683981609,0.2649208282582217,0.5101235618514655,0.44261112123545776,1,1
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0714245825654772,0.044563578488859105,0.024292176243926957,0.34010946051602814,7.632005149699895,1.0,0.021109241252736315,1.4478710700388024,0.9358128789826881,0.2649208282582217,0.309330767985301,0.44261112123545776,1,1
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022951918244262022,0.08599988831183336,0.015022058412911153,0.6545012165450121,7.610489145890606,1.0,0.01304819600736229,2.645451027491806,0.8890068128158449,0.15992865636147446,0.6219926244682308,0.41458827061016845,2,1
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03311554140838778,0.06405316356732005,0.016027251912659853,0.48397976391231035,7.555907264496723,1.0,0.013906096722208031,1.8137793268123505,0.8973701167893378,0.1975223675154852,0.4486650138650204,0.3670988619038448,2,1
frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",0.06405316356732005,0.03311554140838778,0.016027251912659853,0.2502179598953792,7.555907264496721,1.0,0.013906096722208031,1.2895540395402083,0.9270325896235437,0.1975223675154852,0.22453811989410624,0.3670988619038448,1,2
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.036298654157592,0.05701680906907913,0.01563634332942425,0.43076923076923085,7.555126949446246,1.0,0.01356670989585629,1.656592092175942,0.9003199529797432,0.201294033069734,0.39635109649322614,0.3525050855119416,2,1
frozenset({'LUNCH BAG APPLE DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",0.05701680906907913,0.036298654157592,0.01563634332942425,0.2742409402546523,7.555126949446244,1.0,0.01356670989585629,1.327853001491361,0.9201007597164176,0.201294033069734,0.24690459043518911,0.3525050855119416,1,2
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.029876584575864187,0.07108951806556095,0.016027251912659853,0.5364485981308411,7.546099801043969,1.0,0.013903339913716697,2.0038996283666326,0.894196757006549,0.18869165023011178,0.5009730099031485,0.3809501435273216,2,1
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02457139666052382,0.08599988831183336,0.015859719662701735,0.6454545454545453,7.505295159386066,1.0,0.013746582294230932,2.5779490329666226,0.8885947505033637,0.1674528301886792,0.6120947360820274,0.4149350649350648,2,1
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.047690847154743955,0.04573630423856592,0.016362316412576086,0.3430913348946136,7.5015098094723385,1.0,0.01418111331771177,1.452658103708137,0.9100967891910564,0.21231884057971015,0.31160677282056676,0.35042234632398567,1,2
frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.045345395655330314,0.04573630423856592,0.015524655162785502,0.34236453201970446,7.485618650643282,1.0,0.01345072435127517,1.45105266097057,0.9075643726025322,0.20546932742054694,0.31084513546798026,0.340901435729022,1,2
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG STRAWBERRY'}),0.04573630423856592,0.045345395655330314,0.015524655162785502,0.33943833943833945,7.485618650643282,1.0,0.01345072435127517,1.4452164897565332,0.9079361510791366,0.20546932742054694,0.30806214356960193,0.340901435729022,2,1
